what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339095744273
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339095745178
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339095754975
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1339095755770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339095758953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339095759109
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339095759265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339095759421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339095759561
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339095759717
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339095759857
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339095759998
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339095760154
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339095760310
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339095760466
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339095760653
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339095789341
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339095789466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339095789560
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339095793585
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339095798483
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339095799544
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1339095835087
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1339095835477
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1339095835867
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1339095836709
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1339095837411
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339095841218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339095842778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339095863964
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339095867287
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339095897395
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339095927678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339095940003
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339095950084
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339095965234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339095969321
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339095999762
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339096000573
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339096011166
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339096011290
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339096120140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339096121154
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339096129718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339096129827
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339096189554
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339096191052
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339096217104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339096233739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339096325638
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339096336526
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339096337274
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339096339162
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339096346876
