what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339099802918
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339099863981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339099944895
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339099948993
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339099983085
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339099984800
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339099989975
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1339100007995
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1339100031817
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1339100032222
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339100041586
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339100098554
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339100101071
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339100104747
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339100109477
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1339100110712
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339100116328
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1339100120608
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339100122069
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339100122198
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1339100181674
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339100184162
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339100285679
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339100292743
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339100298783
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339100298783
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1339100309003
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1339100309353
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1339100309668
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1339100309942
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1339100310190
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1339100310465
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1339100310800
