what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339017882357
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339017882441
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339017888065
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339017892632
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339017893419
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339017898509
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339017900589
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339017917894
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1339017931619
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339017935306
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339017935517
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1339017942489
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1339018010554
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339018012987
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339018101141
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339018101289
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339018101366
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339018102865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339018104872
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1339018105564
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339018106054
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1339018107827
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339018107995
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1339018146077
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1339018146112
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339018151545
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339018152456
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339018153452
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339018154458
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339018155298
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339018176545
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339018178563
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1339018178573
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339018179634
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339018187089
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339018188691
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339018188794
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339018191141
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339018191855
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339018191943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339018192536
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339018198321
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339018203926
